
		"DOTA_Tooltip_ability_item_rpc_hurricane_vest"									"Hurricane Vest"
		"item_rpc_energizing_quest_gear_amethyst1"							"blah blah @amethyst_property1 gem"
		
		
		"DOTA_Tooltip_ability_item_rpc_windsteel_armor"									"Windsteel Armor"
		"item_rpc_windsteel_armor_ruby1"									"blah blah @ruby_property1 gem"
		"item_rpc_windsteel_armor_emerald1"									"blah blah @emerald_property1 gem"
		"item_rpc_windsteel_armor_sapphire1"									"blah blah @sapphire_property1 gem"
		"item_rpc_windsteel_armor_amethyst1"									"blah blah @amethyst_property1 gem"
		"item_property_windsteel_armor"				"Fluttering Guard"
		"property_windsteel_armor_description"		"Casting @Ability2 applies a shield that absorbs a number of damage instances equal to the Ability's level, increases evasion by <% WINDSTEEL_EVASION %>% and increases movespeed by <% WINDSTEEL_MOVESPEED %>. Lasts <% WINDSTEEL_DURATION %> seconds. <% WINDSTEEL_COOLDOWN %> second cooldown."
		"DOTA_Tooltip_modifier_windsteel_effect"	"Fluttering Guard"
		"DOTA_Tooltip_modifier_windsteel_effect_Description"	"Absorbing 1 damage instance for each stack. Also gaining <% WINDSTEEL_EVASION %>% evasion and <% WINDSTEEL_MOVESPEED %> movespeed."
		"DOTA_Tooltip_modifier_windsteel_cooldown"	"Fluttering Guard Cooldown"
		
		
		
		"DOTA_Tooltip_ability_item_rpc_savage_plate_of_ogthun"							"Savage Plate of Og'Thun"
		"item_rpc_savage_plate_of_ogthun_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_savage_plate_of_ogthun_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_savage_plate_of_ogthun_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_savage_plate_of_ogthun_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_ogthun"						"Savagery"
		"property_ogthun_description"				"Slaying an enemy increases your max health by 40% of your Strength and Base Ability damage by 2%. Stacks up to 100 times. Each stack lasts 9 seconds."
		"DOTA_Tooltip_modifier_ogthun_visible" 				"Savagery"
		"DOTA_Tooltip_modifier_ogthun_visible_Description"	"Increased Max Health and Base Ability Damage"
		
		
		"DOTA_Tooltip_ability_item_rpc_skyforge_flurry_plate"							"Skyforge Flurry Plate"
		"item_rpc_skyforge_flurry_plate_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_skyforge_flurry_plate_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_skyforge_flurry_plate_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_skyforge_flurry_plate_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_skyforge"							"Flurry Aura"
		"property_skyforge_description"						"Reduces all nearby enemies' damage output by <% SKYFORGE_DMG_REDUCTION %>%."
		"DOTA_Tooltip_modifier_flurry_aura_debuff"				"Flurry Aura"
		"DOTA_Tooltip_modifier_flurry_aura_debuff_Description"	"<% SKYFORGE_DMG_REDUCTION %>%% reduced damage output"
		
		
		"DOTA_Tooltip_ability_item_rpc_bladestorm_vest"									"Bladestorm Vest"
		"item_rpc_bladestorm_vest_ruby1"									"blah blah @ruby_property1 gem"
		"item_rpc_bladestorm_vest_emerald1"									"blah blah @emerald_property1 gem"
		"item_rpc_bladestorm_vest_sapphire1"									"blah blah @sapphire_property1 gem"
		"item_rpc_bladestorm_vest_amethyst1"									"blah blah @amethyst_property1 gem"
		"item_property_bladestorm_vest"							"Bladestorm"
		"property_bladestorm_vest_description"					"Attacking an enemy <% BLADESTORM_NUMBER_OF_ATTACKS %> times adds a Bladestorm stack. Each Bladestorm stack increases Attack Damage by <% BLADESTORM_BONUS_ATTACK_DMG %>% and post-mitigation damage amp by <% BLADESTORM_POST_MITI %>%. Casting any spell consumes a stack. Maximum <% BLADESTORM_MAX_STACKS %> stacks."
		"DOTA_Tooltip_modifier_bladestorm_vest_buff"			"Bladestorm"
		"DOTA_Tooltip_modifier_bladestorm_vest_buff_Description"	"Gaining Post-Mitigation Damage and Base Ability damage."
		
		
		"DOTA_Tooltip_ability_item_rpc_infused_mageplate"								"Infused Mageplate"
		"item_rpc_infused_mageplate_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_infused_mageplate_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_infused_mageplate_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_infused_mageplate_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_mageplate"								"Armored Magus"
		"property_mageplate_description"						"Each 10 points of Intelligence increases Armor by 1. 5% of damage taken restores mana. Taking damage adds a stack of 5% Base Ability damage and @special_property1x your hero level of Intelligence for 15 seconds, up to a maximum of 100 stacks."
		"DOTA_Tooltip_modifier_infused_mageplate_stack"			"Armored Magus"
		"DOTA_Tooltip_modifier_infused_mageplate_stack_Description"	"Gaining ability damage and Intelligence when taking damage."
		
		
		"DOTA_Tooltip_ability_item_rpc_depth_crest_armor"								"Depth Crest Armor"
		"item_rpc_depth_crest_armor_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_depth_crest_armor_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_depth_crest_armor_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_depth_crest_armor_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_depth_crest"						"Crush"
		 "property_depth_crest_description"					"<% DEPTH_CREST_ARMOR_CHANCE %>% chance when attacked to stun all nearby enemies for <% DEPTH_CREST_ARMOR_STUN_DURATION %> seconds and deal <% DEPTH_CREST_ARMOR_STR_TO_DMG %>x your Strength + <% DEPTH_CREST_ARMOR_ARMOR_TO_DMG %>x your armor. All damage dealt directly by items is enhanced by <% DEPTH_CREST_ARMOR_ITEM_AMP %>% for each <% DEPTH_CREST_ARMOR_STR_DIVISOR %> points of Strength while enemies are stunned."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_terrasic_stone_plate"							"Terrasic Stone Plate"
		"item_rpc_terrasic_stone_plate_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_terrasic_stone_plate_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_terrasic_stone_plate_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_terrasic_stone_plate_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_terrasic_stone"						"Magma Break"
		 "property_terrasic_stone_description"				"Post-Mitigation damage is increased by <% TERRASIC_STONE_PLATE_POST_MITI %>% against stunned targets."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_water_mage_robes"								"Water Mage Robes"
		"item_rpc_water_mage_robes_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_water_mage_robes_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_water_mage_robes_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_water_mage_robes_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_watermage"							"Wave Burst"
		"property_watermage_description"					"While channeling @Ability4, tidal energies throw violent waves of water in all directions around you, dealing the sum of <% WATER_MAGE_ROBES_ATTACK_TO_DMG %>x your attack damage and <% WATER_MAGE_ROBES_INT_TO_DMG %>x your Intelligence as magic damage per wave. Enemies struck have their movespeed slowed by <% WATER_MAGE_ROBES_MS_SLOW %>%, and while slowed they take <% WATER_MAGE_ROBES_POST_MITI_AMP %>% increased Post-Mitigation damage from the caster."
		"DOTA_Tooltip_modifier_water_mage_slow"			"Wave Burst Slow"
		"DOTA_Tooltip_modifier_water_mage_slow_Description"	"Reduced Movementspeed"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_golden_war_plate"								"Golden War Plate"
		"item_rpc_golden_war_plate_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_golden_war_plate_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_golden_war_plate_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_golden_war_plate_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_gold_war_plate"						"Heroic Valor"
		"property_gold_war_plate_description"				"Increases Post-Mitigation Physical damage output by <% GOLDEN_WARPLATE_PHYS_POST_MITI_AMP %>%. Magical damage output reduced by <% GOLDEN_WARPLATE_MAGIC_OUTPUT_REDUCTION %>%."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_gold_plate_of_leon"								"Gold Plate of Leon"
		"item_rpc_gold_plate_of_leon_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_gold_plate_of_leon_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_gold_plate_of_leon_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_gold_plate_of_leon_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_gold_plate_of_leon"						"Gallant Hero"
		"property_gold_plate_of_leon_description"				"Increases your Primary Attribute by <% GOLD_PLATE_OF_LEON_PRIMARY_ATTRIBUTE_INCREASE %>%"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_staggering_knight_crusher_armor"					"Staggering Knight Crusher Armor"
		"item_rpc_staggering_knight_crusher_armor_ruby1"					"blah blah @ruby_property1 gem"
		"item_rpc_staggering_knight_crusher_armor_emerald1"					"blah blah @emerald_property1 gem"
		"item_rpc_staggering_knight_crusher_armor_sapphire1"					"blah blah @sapphire_property1 gem"
		"item_rpc_staggering_knight_crusher_armor_amethyst1"					"blah blah @amethyst_property1 gem"
		"item_property_knight_crusher"						"Overpower"
		"property_knight_crusher_description"				"Increases the duration of all your basic stuns by <% STAGGERING_KNIGHT_CRUSHER_STUN_DURATION_INCREASE %>%, and stun durations are considered <% STAGGERING_KNIGHT_CRUSHER_STUN_IMMUNITY_COUNTER_DECREASE %>% shorter when added to an enemy's stun immunity counter."
		
		
		"DOTA_Tooltip_ability_item_rpc_sapphire_dragon_scale_armor"						"Sapphire Dragon Scale Armor"
		"item_rpc_sapphire_dragon_scale_armor_ruby1"						"blah blah @ruby_property1 gem"
		"item_rpc_sapphire_dragon_scale_armor_emerald1"						"blah blah @emerald_property1 gem"
		"item_rpc_sapphire_dragon_scale_armor_sapphire1"						"blah blah @sapphire_property1 gem"
		"item_rpc_sapphire_dragon_scale_armor_amethyst1"						"blah blah @amethyst_property1 gem"
		"item_property_sapphire_dragon"					"Blue Scale"
		"property_sapphire_dragon_description"				"Each point of Intelligence increases attack damage by <% SAPPHIRE_DRAGON_SCALE_ATTACK_PER_INT %> and Armor by <% SAPPHIRE_DRAGON_SCALE_ARMOR_PER_INT %>"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_ruby_dragon_scale_armor"							"Ruby Dragon Scale Armor"
		"item_rpc_ruby_dragon_scale_armor_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_ruby_dragon_scale_armor_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_ruby_dragon_scale_armor_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_ruby_dragon_scale_armor_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_ruby_dragon_armor"					"Red Scale"
		"property_ruby_dragon_armor_description"			"Each point of Strength increases attack damage by <% RUBY_DRAGON_SCALE_ATTACK_PER_STR %> and Armor by <% RUBY_DRAGON_SCALE_ARMOR_PER_STR %>"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_topaz_dragon_scale_armor"						"Topaz Dragon Scale Armor"
		"item_rpc_topaz_dragon_scale_armor_ruby1"						"blah blah @ruby_property1 gem"
		"item_rpc_topaz_dragon_scale_armor_emerald1"						"blah blah @emerald_property1 gem"
		"item_rpc_topaz_dragon_scale_armor_sapphire1"						"blah blah @sapphire_property1 gem"
		"item_rpc_topaz_dragon_scale_armor_amethyst1"						"blah blah @amethyst_property1 gem"
		"item_property_topaz_dragon"						"Yellow Scale"
		"property_topaz_dragon_description"				"Each point of Agility increases attack damage by <% TOPAZ_DRAGON_SCALE_ATTACK_PER_AGI %> and Armor by <% TOPAZ_DRAGON_SCALE_ARMOR_PER_AGI %>"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_sacred_trials_armor"								"Sacred Trials Armor"
		"item_rpc_sacred_trials_armor_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_sacred_trials_armor_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_sacred_trials_armor_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_sacred_trials_armor_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_sacred_trials"						"Combat Trial"
		"property_sacred_trials_description"				"Casting @Ability2 applies a buff that makes your next attack deal <% SACRED_TRIALS_ARMOR_ATTACK_TO_DMG %>% bonus Magical damage in an area."
		"DOTA_Tooltip_modifier_sacred_trials_attack_bonus"	"Combat Trial"
		"DOTA_Tooltip_modifier_sacred_trials_attack_bonus_Description"	"Next attack deals <% SACRED_TRIALS_ARMOR_ATTACK_TO_DMG %>%% Magical damage in a small area"
		
		
		"DOTA_Tooltip_ability_item_rpc_heroic_conqueror_vestments"						"Heroic Conqueror Vestments"
		"item_rpc_heroic_conqueror_vestments_ruby1"						"blah blah @ruby_property1 gem"
		"item_rpc_heroic_conqueror_vestments_emerald1"						"blah blah @emerald_property1 gem"
		"item_rpc_heroic_conqueror_vestments_sapphire1"						"blah blah @sapphire_property1 gem"
		"item_rpc_heroic_conqueror_vestments_amethyst1"						"blah blah @amethyst_property1 gem"
		
		
		"DOTA_Tooltip_ability_item_rpc_guard_of_feronia"								"Guard of Feronia"
		"item_rpc_guard_of_feronia_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_guard_of_feronia_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_guard_of_feronia_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_guard_of_feronia_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_guard_of_feronia"						"Shield of Dawn"
		"property_guard_of_feronia_description"				"Applies a Shield for <% GUARD_OF_FERONIA_SHIELD_DURATION_E %> seconds when casting @Ability3, or <% GUARD_OF_FERONIA_SHIELD_DURATION_R %> seconds when casting @Ability4, that reduces all damage taken by <% GUARD_OF_FERONIA_SHIELD_DAMAGE_REDUCTION %>%."
		"DOTA_Tooltip_modifier_guard_of_feronia_shield" "Shield of Dawn"
		"DOTA_Tooltip_modifier_guard_of_feronia_shield_Description" "Reduces damage taken by <% GUARD_OF_FERONIA_SHIELD_DAMAGE_REDUCTION %>%"
		 
		 
		"DOTA_Tooltip_ability_item_rpc_mystic_mana_wall"								"Mystic Mana Wall"
		"item_rpc_mystic_mana_wall_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_mystic_mana_wall_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_mystic_mana_wall_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_mystic_mana_wall_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_mystic_mana_wall"						"Magic Block"
		"property_mystic_mana_wall_description"				"All Magical and Pure damage taken is reduced by <% MYSTIC_MANA_WALL_MAGIC_PURE_REDUCTION %>% and taken from mana instead of health, if there is enough mana. Every <% MYSTIC_MANA_WALL_MANA_TO_ARMOR %> current mana points adds <% MYSTIC_MANA_WALL_ARMOR_DIVISOR %> Armor."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_vermillion_dream_robes"							"Vermillion Dream Robes"
		"item_rpc_vermillion_dream_robes_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_vermillion_dream_robes_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_vermillion_dream_robes_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_vermillion_dream_robes_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_vermillion_dream_robes"					"Luminous Expanse"
		"property_vermillion_dream_robes_description"			"Increases the cast range of your base abilities by <% VERMILLION_DREAM_CAST_RANGE_INCREASE %>."
		 
		 
		"DOTA_Tooltip_ability_item_rpc_ancient_tanari_wind_armor"						"Ancient Tanari Wind Armor"
		"item_rpc_ancient_tanari_wind_armor_ruby1"						"blah blah @ruby_property1 gem"
		"item_rpc_ancient_tanari_wind_armor_emerald1"						"blah blah @emerald_property1 gem"
		"item_rpc_ancient_tanari_wind_armor_sapphire1"						"blah blah @sapphire_property1 gem"
		"item_rpc_ancient_tanari_wind_armor_amethyst1"						"blah blah @amethyst_property1 gem"
		"item_property_tanari_wind_armor"						"Zephyr"
		"property_tanari_wind_armor_description"				"Enemies within <% ANCIENT_TANARI_WIND_RADIUS %> radius have their movespeed reduced by <% ANCIENT_TANARI_WIND_MS_REDUCTION %>%, their attack speed slowed by <% ANCIENT_TANARI_WIND_AS_REDUCTION %>, and have a <% ANCIENT_TANARI_WIND_MISS_CHANCE %>% miss chance."
		
		
		"DOTA_Tooltip_ability_item_rpc_blazing_fury_armor"								"Blazing Fury Armor"
		"item_rpc_blazing_fury_armor_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_blazing_fury_armor_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_blazing_fury_armor_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_blazing_fury_armor_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_blazing_fury_armor"						"Blazing Fury"
		"property_blazing_fury_description"						"Increases Strength and Intelligence by <% BLAZING_FURY_AGI_TO_STR_AND_INT %>% of Agility."
		
		
		"DOTA_Tooltip_ability_item_rpc_outland_stone_cuirass"							"Outland Stone Cuirass"
		"item_rpc_outland_stone_cuirass_ruby1"							"blah blah @ruby_property1 gem"
		"item_rpc_outland_stone_cuirass_emerald1"							"blah blah @emerald_property1 gem"
		"item_rpc_outland_stone_cuirass_sapphire1"							"blah blah @sapphire_property1 gem"
		"item_rpc_outland_stone_cuirass_amethyst1"							"blah blah @amethyst_property1 gem"
		"item_property_outland_stone"							"Blast Fusion"
		"property_outland_stone_description"					"Increases the Base Ability Damage of @Ability1 by <% OUTLAND_STONE_BAD %>%, but stuns self for <% OUTLAND_STONE_SELF_STUN %> seconds on cast."
		
		
		"DOTA_Tooltip_ability_item_rpc_direwolf_bulwark"								"Direwolf Bulwark"
		"item_rpc_direwolf_bulwark_ruby1"								"blah blah @ruby_property1 gem"
		"item_rpc_direwolf_bulwark_emerald1"								"blah blah @emerald_property1 gem"
		"item_rpc_direwolf_bulwark_sapphire1"								"blah blah @sapphire_property1 gem"
		"item_rpc_direwolf_bulwark_amethyst1"								"blah blah @amethyst_property1 gem"
		"item_property_direwolf"						"Cerberus Core"
		"property_direwolf_description"					"Each <% DIREWOLF_BULWARK_PRIMARY_ATT_DIVISOR %> points of your primary attribute increases Base Attack damage by <% DIREWOLF_BULWARK_BASE_ATTACK_DMG %>, Armor by <% DIREWOLF_BULWARK_ARMOR %>, and Base Ability Damage by <% DIREWOLF_BULWARK_BAD %>%. This item cannot be reforged by the Blacksmith."
		
		
		"DOTA_Tooltip_ability_item_rpc_armor_of_atlantis"			"Armor of Atlantis"	
		"item_rpc_armor_of_atlantis_ruby1"			"blah blah @ruby_property1 gem"
		"item_rpc_armor_of_atlantis_emerald1"			"blah blah @emerald_property1 gem"
		"item_rpc_armor_of_atlantis_sapphire1"			"blah blah @sapphire_property1 gem"
		"item_rpc_armor_of_atlantis_amethyst1"			"blah blah @amethyst_property1 gem"
		"item_property_armor_of_atlantis"								"Indomitable"
		"property_armor_of_atlantis_Description"					"You gain <% ARMOR_OF_ATLANTIS_DMG_REDUCTION_PCT_PER_MISSING_HP_PCT %>% damage reduction for every 1% of missing health. This damage reduction can't be higher than <% ARMOR_OF_ATLANTIS_MAX_DMG_REDUCTION_PCT %>%. Damage instances that would kill you are further reduced by <% ARMOR_OF_ATLANTIS_DMG_REDUCTION_LETHAL_BLOW_PCT %>%."
		"DOTA_Tooltip_modifier_armor_of_atlantis"					"Indomitable"
		"DOTA_Tooltip_modifier_armor_of_atlantis_Description"		"Gaining damage reduction based on missing health, and lethal blows are further mitigated"
		
		
		"DOTA_Tooltip_ability_item_rpc_templar_light_seers_robe"			"Templar Light Seer's Robe"	
		"item_rpc_templar_light_seers_robe_ruby1"			"blah blah @ruby_property1 gem"
		"item_rpc_templar_light_seers_robe_emerald1"			"blah blah @emerald_property1 gem"
		"item_rpc_templar_light_seers_robe_sapphire1"			"blah blah @sapphire_property1 gem"
		"item_rpc_templar_light_seers_robe_amethyst1"			"blah blah @amethyst_property1 gem"
		"property_light_seer"												"Light of Delphi"
		"property_light_seer_Description"									"Heal <% TEMPLAR_LIGHT_SEER_HP_PCT_PER_TICK %>% of max health every <% TEMPLAR_LIGHT_SEER_TICKRATE %> seconds while channeling @Ability4. Each tick additionally grants a shield stack which absorbs a single instance of damage. Max <% TEMPLAR_LIGHT_SEER_MAX_STACKS %> stacks. After channeling is finished, one shield stack fades every second."
		"DOTA_Tooltip_modifier_light_seer_shield"							"Delphi Shield"
		"DOTA_Tooltip_modifier_light_seer_shield_Description"				"Each stack absorbs an instance of damage"
		
		
		"DOTA_Tooltip_ability_item_rpc_empyreal_sunrise_robe"					"Empyreal Sunrise Robe"	
		"item_rpc_empyreal_sunrise_robe_ruby1"					"blah blah @ruby_property1 gem"
		"item_rpc_empyreal_sunrise_robe_emerald1"					"blah blah @emerald_property1 gem"
		"item_rpc_empyreal_sunrise_robe_sapphire1"					"blah blah @sapphire_property1 gem"
		"item_rpc_empyreal_sunrise_robe_amethyst1"					"blah blah @amethyst_property1 gem"
		"property_tropical_sunrise"												"Diffusal Wake"
		"property_tropical_sunrise_Description"									"Your lowest Attribute is increased by <% EMPYREAL_SUNRISE_ROBE_LOWEST_ATT_AMP * 100 %>%"
		
		
		"DOTA_Tooltip_ability_item_rpc_sea_giants_plate"					"Sea Giant's Plate"	
		"item_rpc_sea_giants_plate_ruby1"					"blah blah @ruby_property1 gem"
		"item_rpc_sea_giants_plate_emerald1"					"blah blah @emerald_property1 gem"
		"item_rpc_sea_giants_plate_sapphire1"					"blah blah @sapphire_property1 gem"
		"item_rpc_sea_giants_plate_amethyst1"					"blah blah @amethyst_property1 gem"
		"property_sea_giant_plate"												"Titanic Fortitude"
		"property_sea_giant_plate_Description"									"All damage taken is reduced by <% SEA_GIANTS_PLATE_DMG_REDUCTION_WHILE_STUNNED %>% while stunned."
		
		
		"DOTA_Tooltip_ability_item_rpc_boreal_granite_vest"	"Boreal Granite Vest"
		"item_rpc_boreal_granite_vest_ruby1"	"blah blah @ruby_property1 gem"
		"item_rpc_boreal_granite_vest_emerald1"	"blah blah @emerald_property1 gem"
		"item_rpc_boreal_granite_vest_sapphire1"	"blah blah @sapphire_property1 gem"
		"item_rpc_boreal_granite_vest_amethyst1"	"blah blah @amethyst_property1 gem"
		"item_property_boreal_granite"						"Diametric Force"
		"property_boreal_granite_description"				"When taking damage from an enemy, there is a <% BOREAL_GRANITE_VEST_CHANCE %>% chance to cast @Ability1 for free immediately if the damage source is within the ability's cast range. @Ability1's cooldown is refreshed when this occurs. Targeted abilities are cast at the attacker or their location, if they are within the cast range."
		
		
		"DOTA_Tooltip_ability_item_rpc_captains_vest"		"Captain's Vest"
		"item_rpc_captains_vest_ruby1"		"blah blah @ruby_property1 gem"
		"item_rpc_captains_vest_emerald1"		"blah blah @emerald_property1 gem"
		"item_rpc_captains_vest_sapphire1"		"blah blah @sapphire_property1 gem"
		"item_rpc_captains_vest_amethyst1"		"blah blah @amethyst_property1 gem"
		"item_property_captains_vest"						"Stalwart Champion"
		"property_captains_vest_description"				"Q1/2/3/4 Runes increase Strength by <% CAPTAINS_VEST_Q1 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_Q2 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_Q3 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_Q4 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>. W1/2/3/4 Runes increase Intelligence by <% CAPTAINS_VEST_W1 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_W2 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_W3 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_W4 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>. E1/2/3/4 Runes increase Agility by <% CAPTAINS_VEST_E1 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_E2 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_E3 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_E4 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>. R1/2/3/4 Runes increase all attributes by <% CAPTAINS_VEST_R1 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_R2 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_R3 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>/<% CAPTAINS_VEST_R4 * CAPTAINS_VEST_INTERNAL_MULTIPLIER_OF_STACKS %>."
		
		
		"DOTA_Tooltip_ability_item_rpc_tattered_novice_armor"		"Tattered Novice Armor"
		"item_rpc_tattered_novice_armor_ruby1"		"blah blah @ruby_property1 gem"
		"item_rpc_tattered_novice_armor_emerald1"		"blah blah @emerald_property1 gem"
		"item_rpc_tattered_novice_armor_sapphire1"		"blah blah @sapphire_property1 gem"
		"item_rpc_tattered_novice_armor_amethyst1"		"blah blah @amethyst_property1 gem"
		"item_property_tattered_novice_armor"						"Resolution"
		"property_tattered_novice_armor_description"				"Every <% TATTERED_NOVICE_INTERVAL %> seconds gain a Resolution stack. Each stack removes the cooldown on @Ability1. Max <% TATTERED_NOVICE_MAX_STACKS %> stacks."
	
		"DOTA_Tooltip_modifier_tattered_novice_stack"				"Resolution"
		"DOTA_Tooltip_modifier_tattered_novice_stack_Description"	"Q Ability has no cooldown"

		"DOTA_Tooltip_ability_item_rpc_robe_of_the_erudite_teacher"		"Robe of the Erudite Teacher"
		"item_rpc_robe_of_the_erudite_teacher_ruby1"		"blah blah @ruby_property1 gem"
		"item_rpc_robe_of_the_erudite_teacher_emerald1"		"blah blah @emerald_property1 gem"
		"item_rpc_robe_of_the_erudite_teacher_sapphire1"		"blah blah @sapphire_property1 gem"
		"item_rpc_robe_of_the_erudite_teacher_amethyst1"		"blah blah @amethyst_property1 gem"
		"item_property_robe_of_the_erudite_teacher"						"Rubick Apprentice"
		"property_robe_of_the_erudite_teacher_description"				"When equipped, a curious Rubick Apprentice adventures with you. The Apprentice can copy up to 3 spells from enemy creatures. It spawns with <% ERUDITE_TEACHER_HEALTH_MULT %>x the wearer's maximum health, <% ERUDITE_TEACHER_ATTACK_MULT %>x the wearer's total attack power, <% ERUDITE_TEACHER_ARMOR_MULT %>x the wearer's Armor, and 2000 mana. If the Apprentice dies, it respawns after 10 seconds, keeping all the same abilities it had before death. All damage dealt by the Apprentice is considered item damage from your hero."

		"DOTA_Tooltip_ability_apprentice_spell_steal_1"					"Spell Steal"
		"DOTA_Tooltip_ability_apprentice_spell_steal_1_Description"		"Copies a random ability from the target dominatable enemy. The ability fails if the target has no copyable abilities, or if the Apprentice already knew the chosen ability."

		"DOTA_Tooltip_ability_apprentice_spell_steal_2"					"Spell Steal"
		"DOTA_Tooltip_ability_apprentice_spell_steal_2_Description"		"Copies a random ability from the target dominatable enemy. The ability fails if the target has no copyable abilities, or if the Apprentice already knew the chosen ability."

		"DOTA_Tooltip_ability_apprentice_spell_steal_3"					"Spell Steal"
