
    	"DOTA_Tooltip_ability_item_rpc_basilisk_plague_helm"							"Basilisk Plague Helm"
		 "property_water_deity_description"						"<font color=\"#E4AE33\">АУГМЕНТАЦИЯ:</font> Весь урон от (R) @Ability4 теперь заменяется на священный каскад, который наносит <% WATER_DEITY_CROWN_DAMAGE_AMP %>% от урона способности и замедляет задетых врагов на <% WATER_DEITY_CROWN_MOVESPEED_SLOW_PCT %>% на <% WATER_DEITY_CROWN_MOVESPEED_SLOW_DURATION %> секунд. Этот предмет ограничивает ваш стихийный урон <font color=\"#3894FF\">ВОДЫ</font> на <% WATER_DEITY_CROWN_ELEMENT_CAP %>%."
		 "DOTA_Tooltip_modifier_water_deity_crown_slow"					"Wrath of Water"
		 "DOTA_Tooltip_modifier_water_deity_crown_slow_Description"		"60%% замедление, 100%% дополнительного чистого урона"
		
		
    	"DOTA_Tooltip_ability_item_rpc_fire_deity_crown"								"Fire Deity Crown"
		"item_property_fire_deity"							"Wrath of Fire"
		 "property_fire_deity_description"					"<font color=\"#E4AE33\">АУГМЕНТАЦИЯ:</font> С <% FIRE_DEITY_CROWN_CHANCE %>% шансом, наносимый умением (W) @Ability2 урон окажется пирокластическим взрывом, который нанесет урон, равный <% FIRE_DEITY_CROWN_AMP %>% от урона способности и окружит ближайших врагов на <% FIRE_DEITY_CROWN_STUN_DURATION %> секунды в небольшой области вокруг. Этот предмет ограничивает ваш стихийный бонус <font color=\"#EF4126\">Огня</font> на <% FIRE_DEITY_CROWN_ELEMENT_CAP %>%."
		
		
    	"DOTA_Tooltip_ability_item_rpc_crimson_skull_cap"								"Crimson Skull Cap"
		"item_property_crimson_skull_cap"						"Corpse Explosion"
		 "property_crimson_skull_cap_description"				"Убитые враги взрываются, нанося окружающим противникам магический урон в размере <% CRIMSON_SKULL_CAP_HP_PCT_TO_DAMAGE %>% от максимального здоровья погибшей цели."
		
		
    	"DOTA_Tooltip_ability_item_rpc_hood_of_lords"									"Hood of Lords"
		"item_property_lords"									"Commanding Sight"
		 "property_lords_description"							"Время перезарядки всех умений снижено на <% HOOD_OF_LORDS_CD_RED %>  сек., а дальность их применения увеличена на <% HOOD_OF_LORDS_BONUS_RANGE %>. Умения применяются сразу, вне зависимости от того, смотрит ли герой в нужную сторону или нет."
		
		
    	"DOTA_Tooltip_ability_item_rpc_igneous_canine_helm"								"Igneous Canine Helm"
		"item_property_igneous_canine"							"Lava Splash"
		 "property_igneous_canine_description"					"Прочтение (W) @Ability2 оглушает всех ближайших врагов на (<% IGNEOUS_CANINE_STUN_DURATION %>* уровень умения) сек. и оставляет лавовый след, который замедляет врагов на <% IGNEOUS_CANINE_MOVESPEED_SLOW %> и снижает скорость атаки на <% IGNEOUS_CANINE_AS_SLOW %>. Все находящиеся в лаве враги каждые <% IGNEOUS_CANINE_LAVA_INTERVAL %> секунды получают <% IGNEOUS_CANINE_ATTACK_TO_DMG %>x урон героя."
		
		
    	"DOTA_Tooltip_ability_item_rpc_burning_spirit_helmet"							"Burning Spirit Helmet"
		"item_property_burning_spirit"							"Flamethrower"
		"property_burning_spirit_description"					"Во время прочтения (R) @Ability4 перед героем выпускается мощный поток огня, наносящий урон, равный <% BURNING_SPIRIT_ATTACK_TO_DAMAGE %>% от урона героя за каждый тик. Каждый задетый пламенем враг сокращает текущее время перезарядки (R) @Ability4 на <% BURNING_SPIRIT_CD_RED %> сек."
		

		"DOTA_Tooltip_ability_item_rpc_swamp_doctors_tribal_mask"						"Swamp Doctor's Tribal Mask"
		"item_property_swamp_doctor"				"Voodoo Restoration"
		"property_swamp_doctor_description"			"Лечит вас и ближайших союзников на 40% от суммы всех атрибутов каждые 0.5 секунды."
		
		
		"DOTA_Tooltip_ability_item_rpc_twisted_purple_mask_of_ahnqhir"					"Twisted Purple Mask of Ahn'Qhir"	
		"property_twisted_mask_of_ahnqhir_a"												"Hypercast A"
		"property_twisted_mask_of_ahnqhir_a_Description"									"(Q) @Ability1 применяется за 0.05 секунды (Время между кликом по способности и его применением с началом отсчёта перезарядки). Сокращает время перезарядки (Q) @Ability1 на <% TWISTED_MASK_OF_AHNQHIR_PURPLE_CD_RED_PCT %>%."
		
		
		"DOTA_Tooltip_ability_item_rpc_twisted_yellow_mask_of_ahnqhir"					"Twisted Yellow Mask of Ahn'Qhir"	
		"property_twisted_mask_of_ahnqhir_b"												"Hypercast B"
		"property_twisted_mask_of_ahnqhir_b_Description"									"(W) @Ability2 применяется за 0.05 секунды (Время между кликом по способности и его применением с началом отсчёта перезарядки). Сокращает время перезарядки (W) @Ability2 на <% TWISTED_MASK_OF_AHNQHIR_YELLOW_CD_RED %> секунду."
		
		
		"DOTA_Tooltip_ability_item_rpc_twisted_blue_mask_of_ahnqhir"					"Twisted Blue Mask of Ahn'Qhir"	
		"property_twisted_mask_of_ahnqhir_c"												"Hypercast C"
		"property_twisted_mask_of_ahnqhir_c_Description"									"(E) @Ability3 применяется за 0.05 секунды (Время между кликом по способности и его применением с началом отсчёта перезарядки). Сокращает время перезарядки (E) @Ability3 на <% TWISTED_MASK_OF_AHNQHIR_BLUE_CD_RED_PCT %>%."
		
		
		"DOTA_Tooltip_ability_item_rpc_ocean_helm_of_valdun"					"Ocean Helm of Val'Dun"	
		"property_all_elements"												"Бонус к урону всех стихий, %"
		
		
		"DOTA_Tooltip_ability_item_rpc_hood_of_the_sea_oracle"					"Hood of the Sea Oracle"	
		"property_sea_oracle"												"Progenetic Srike"
		"property_sea_oracle_Description"									"С каждой успешной атакой броня цели и её базовый урон снижаются на <% HOOD_OF_SEA_ORACLE_ARMOR_AND_DMG_DEBUFF_PCT %>%. Складывается до <% HOOD_OF_SEA_ORACLE_MAX_STACKS %> раз. Как только вражеский юнит наберёт максимальное количество зарядов - герой будет наносить ему увеличенный на <% HOOD_OF_SEA_ORACLE_POST_MITI %>% пост-резистный урон."
		"DOTA_Tooltip_modifier_sea_oracle_stacker"							"Progenetic Strike Stacks"
		"DOTA_Tooltip_modifier_sea_oracle_stacker_Description"				"С каждым зарядом броня и базовый урон снижаются. По достижении 15 зарядов, существо будет получать увеличенный пост-резистный урон от владельца предмета Hood of the Sea Oracle."
		
		
		"DOTA_Tooltip_ability_item_rpc_dark_reef_shark_helmet"					"Dark Reef Shark Helmet"	
		"property_shark_helmet"												"Shark Bite"
		"property_shark_helmet_Description"									"Пассивно увеличивает бонусную силу Атаки на <% DARK_REEF_SHARK_HELMET_PASSIVE_BONUS %>%. Совершив <% DARK_REEF_SHARK_HELMET_NUMBER_OF_ATTACKS %> успешных атак, герой получит <% DARK_REEF_SHARK_HELMET_ACTIVE_BONUS %>% бонус к урону на <% DARK_REEF_SHARK_HELMET_ACTIVE_DURATION %> секунды."
		"DOTA_Tooltip_modifier_dark_reef_shark_stacks"						"Shark Stacks"
		"DOTA_Tooltip_modifier_dark_reef_shark_stacks_Description"			"После серии из 7 успешных атак герой получит бонус к урону на 1.5 секунды."
		"DOTA_Tooltip_modifier_dark_reef_shark_effect"						"Shark Bite"
		"DOTA_Tooltip_modifier_dark_reef_shark_effect_Description"			"Получен огромный бонус к урону"
		
		
		"DOTA_Tooltip_ability_item_rpc_frostmaw_hunters_hood"		"Frostmaw Hunter's Hood"
		"property_frostmaw"											"Dominator"
		"property_frostmaw_description"								"Убийство подчиняемого юнита заставляет его встать на вашу сторону. Одновременно можно контролировать только 1 юнита. Приказ атаковать, примененный на юнита убивает его."
		
		
		"DOTA_Tooltip_ability_item_rpc_helm_of_the_mountain_giant"	"Helm of the Mountain Giant"
		"item_property_mountain_giant" 								"Hulking"
		"property_mountain_giant_description"						"Увеличивает максимальный запас здоровья на <% HELM_OF_THE_MOUNTAIN_GIANT_PERCENT_HEALTH %>%. Когда уровень здоровья выше <% HELM_OF_THE_MOUNTAIN_GIANT_PERCENT_TRESHOLD %>%, герой получает на @special_property2% меньше урона."
	
	
		"DOTA_Tooltip_ability_item_rpc_chains_of_orthok"			"Chains of Orthok"
		"item_property_chains_of_orthok"							"Binding Zeal"
		"property_chains_of_orthok_description"						"Атаки и активация умения (W) @Ability2 добавляют по 1 заряду этого предмета. Прочтение (Q) @Ability1 и (E) @Ability3 добавляет 5 зарядов. Прочтение (R) @Ability4 добавляет 12 зарядов. Каждый заряд увеличивает Базовый Урон Способностей на @special_property1%. Каждый заряд длится 10 секунд и имеет свой собственный таймер отсчета."
		"DOTA_Tooltip_modifier_orthok_zeal"							"Zeal"
		"DOTA_Tooltip_modifier_orthok_zeal_Description"				"Базовый Урон Способностей увеличен"
		
		"DOTA_Tooltip_ability_item_rpc_helm_of_the_knight_hawk"		"Helm of the Knight Hawk"
		"item_property_knight_hawk" 								"Haste Blade"
		"property_knight_hawk_description"						"Увеличивает лимит скорости передвижения на <% KNIGHT_HAWK_MAX_MOVESPEED_LIMIT %>. Если скорость выше 550, то входящий урон снижается <% KNIGHT_HAWK_DR_ABOVE_DEFAULT_MAX %>%. Если скорость передвижения падает ниже 300, герой получает <% KNIGHT_HAWK_MS_GAIN %> прибавку к скорости на <% KNIGHT_HAWK_MS_BUFF_DURATION %> сек."

		"DOTA_Tooltip_modifier_knight_hawk_helm_speed"				"Haste Blade"
		"DOTA_Tooltip_modifier_knight_hawk_helm_speed_Description"	"Скорость увеличена"

		"DOTA_Tooltip_ability_item_rpc_magistrates_hood"		"Magistrate's Hood"
		"item_property_magistrate"											"Spell Spreader"
		"property_magistrate_description"								"Весь Магический и Чистый урон наносит урон по области <% MAGISTRATE_HOOD_AOE %> единиц. Эффект тратит заряды, максимальный запас которых <% MAGISTRATE_HOOD_MAX_CHARGES %>, время перезарядки <% MAGISTRATE_HOOD_REPLENISH_TIME %> сек. Весь урон по области увеличен на <% MAGISTRATE_HOOD_DAMAGE_AMP_PCT %>%."

		"DOTA_Tooltip_modifier_magistrates_hood_charges"		"Spell Spreader Charges"
		"DOTA_Tooltip_modifier_magistrates_hood_charges_Description"	"Весь Магический и Чистый урон наносит урон по области, если есть заряды предмета."
